,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05017,363,156.0,,0.0,,,,,101.0,36.5,109.9,201.3,144.0,,,,,,-207.0,,-363.0,,,,,-262.0,-326.5,-253.1,-161.7,-219.0,,,,,,,False,,,,,False,False,False,True,False,,,,,
05019,99,12.0,,61.0,,,,,36.0,5.3,8.7,,,,,,,,-87.0,,-38.0,,,,,-63.0,-93.7,-90.3,,,,,,,,,True,,,,,True,False,False,,,,,,,
05021,43,52.0,,0.0,,,,,15.0,53.2,23.8,,44.0,,,,,,9.0,,-43.0,,,,,-28.0,10.2,-19.2,,1.0,,,,,,,False,,,,,False,False,False,,True,,,,,
05023,69,108.0,,0.0,,,,,33.0,3.3,79.6,4.6,92.0,,,,,,39.0,,-69.0,,,,,-36.0,-65.7,10.6,-64.4,23.0,,,,,,,False,,,,,True,False,True,False,True,,,,,
05025,39,16.0,,0.0,,,,,8.0,3.6,2.5,,20.0,,,,,,-23.0,,-39.0,,,,,-31.0,-35.4,-36.5,,-19.0,,,,,,,False,,,,,False,False,False,,True,,,,,
05027,97,60.0,,139.0,,,,,43.0,31.4,32.0,,50.0,,,,,,-37.0,,42.0,,,,,-54.0,-65.6,-65.0,,-47.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05029,65,100.0,,194.0,,,,,65.0,27.7,25.8,,75.0,,,,,,35.0,,129.0,,,,,0.0,-37.3,-39.2,,10.0,,,,,,,False,,,,,True,False,False,,True,,,,,
05031,632,144.0,,144.0,,,,,637.0,432.6,39.4,414.7,246.0,,236.9,,,,-488.0,,-488.0,,,,,5.0,-199.4,-592.6,-217.3,-386.0,,-395.1,,,,,False,,,,,True,True,False,True,True,,True,,,
05033,314,292.0,,594.0,,,,,833.0,161.7,248.1,751.7,194.0,,,,,,-22.0,,280.0,,,,,519.0,-152.3,-65.9,437.7,-120.0,,,,,,,False,,,,,False,False,False,False,False,,,,,
05035,425,280.0,,339.0,,,,,606.0,191.3,24.9,575.0,,,,,,,-145.0,,-86.0,,,,,181.0,-233.7,-400.1,150.0,,,,,,,,True,,,,,False,False,False,False,,,,,,
05037,74,12.0,,0.0,,,,,55.0,37.8,18.7,,,,,,,,-62.0,,-74.0,,,,,-19.0,-36.2,-55.3,,,,,,,,,False,,,,,True,True,True,,,,,,,
05039,47,12.0,,0.0,,,,,0.0,14.2,1.2,,0.0,,,,,,-35.0,,-47.0,,,,,-47.0,-32.8,-45.8,,-47.0,,,,,,,False,,,,,False,True,False,,False,,,,,
05041,85,68.0,,0.0,,,,,30.0,12.1,17.8,,52.0,,,,,,-17.0,,-85.0,,,,,-55.0,-72.9,-67.2,,-33.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05043,82,80.0,,0.0,,,,,54.0,23.7,27.3,,43.0,,,,,,-2.0,,-82.0,,,,,-28.0,-58.3,-54.7,,-39.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05045,626,620.0,,1041.0,,,,,555.0,76.3,789.3,1869.4,457.0,,,,,,-6.0,,415.0,,,,,-71.0,-549.7,163.3,1243.4,-169.0,,,,,,,False,,,,,False,False,False,False,False,,,,,
05047,79,40.0,,0.0,,,,,46.0,33.6,7.0,,27.0,,,,,,-39.0,,-79.0,,,,,-33.0,-45.4,-72.0,,-52.0,,,,,,,False,,,,,True,False,False,,False,,,,,
05049,12,12.0,,0.0,,,,,3.0,11.4,1.9,,,,,,,,0.0,,-12.0,,,,,-9.0,-0.6,-10.1,,,,,,,,,False,,,,,False,False,False,,,,,,,
05051,560,252.0,,703.0,,,,,674.0,81.2,153.9,449.6,185.0,,,,,,-308.0,,143.0,,,,,114.0,-478.8,-406.1,-110.4,-375.0,,,,,,,True,,,,,True,False,False,True,False,,,,,
05053,79,44.0,,0.0,,,,,14.0,14.6,14.8,,21.0,,,,,,-35.0,,-79.0,,,,,-65.0,-64.4,-64.2,,-58.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05055,238,36.0,,104.0,,,,,87.0,48.7,5.0,264.4,67.0,,,,,,-202.0,,-134.0,,,,,-151.0,-189.3,-233.0,26.4,-171.0,,,,,,,True,,,,,True,True,False,True,True,,,,,
05057,147,52.0,,27.0,,,,,25.0,54.8,21.0,,43.0,,,,,,-95.0,,-120.0,,,,,-122.0,-92.2,-126.0,,-104.0,,,,,,,False,,,,,False,True,False,,False,,,,,
05059,868,652.0,,3446.0,,,,,246.0,48.6,539.9,494.4,544.0,,,,,,-216.0,,2578.0,,,,,-622.0,-819.4,-328.1,-373.6,-324.0,,,,,,,False,,,,,False,False,False,False,False,,,,,
05061,194,96.0,,0.0,,,,,67.0,32.6,20.1,240.4,61.0,,,,,,-98.0,,-194.0,,,,,-127.0,-161.4,-173.9,46.4,-133.0,,,,,,,False,,,,,False,False,False,True,False,,,,,
05063,286,36.0,,62.0,,,,,65.0,51.6,12.5,,,,,,,,-250.0,,-224.0,,,,,-221.0,-234.4,-273.5,,,,,,,,,True,,,,,True,True,False,,,,,,,
05065,22,12.0,,0.0,,,,,4.0,13.2,2.4,,20.0,,,,,,-10.0,,-22.0,,,,,-18.0,-8.8,-19.6,,-2.0,,,,,,,False,,,,,False,True,False,,True,,,,,
05067,28,24.0,,0.0,,,,,22.0,45.3,10.2,,20.0,,,,,,-4.0,,-28.0,,,,,-6.0,17.3,-17.8,,-8.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05069,578,228.0,,309.0,,,,,254.0,163.4,173.9,159.7,392.0,,304.6,,,,-350.0,,-269.0,,,,,-324.0,-414.6,-404.1,-418.3,-186.0,,-273.4,,,,,True,,,,,True,False,False,False,True,,True,,,
05071,348,248.0,,404.0,,,,,399.0,47.3,106.8,545.1,222.0,,,,,,-100.0,,56.0,,,,,51.0,-300.7,-241.2,197.1,-126.0,,,,,,,True,,,,,True,False,False,False,False,,,,,
05073,28,24.0,,0.0,,,,,1.0,4.9,2.4,,20.0,,,,,,-4.0,,-28.0,,,,,-27.0,-23.1,-25.6,,-8.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05075,82,12.0,,12.0,,,,,30.0,21.6,1.0,28.3,,,,,,,-70.0,,-70.0,,,,,-52.0,-60.4,-81.0,-53.7,,,,,,,,False,,,,,True,True,False,True,,,,,,
05077,87,688.0,,0.0,,,,,66.0,60.1,254.8,194.4,619.0,,,,,,601.0,,-87.0,,,,,-21.0,-26.9,167.8,107.4,532.0,,,,,,,True,,,,,True,True,True,True,True,,,,,
05079,127,20.0,,0.0,,,,,97.0,25.2,2.4,7.8,,,,,,,-107.0,,-127.0,,,,,-30.0,-101.8,-124.6,-119.2,,,,,,,,False,,,,,True,True,False,False,,,,,,
05081,112,8.0,,0.0,,,,,20.0,23.8,13.9,,,,,,,,-104.0,,-112.0,,,,,-92.0,-88.2,-98.1,,,,,,,,,False,,,,,True,True,True,,,,,,,
05083,83,48.0,,5.0,,,,,101.0,56.6,21.6,,49.0,,,,,,-35.0,,-78.0,,,,,18.0,-26.4,-61.4,,-34.0,,,,,,,False,,,,,True,True,False,,True,,,,,
05085,252,148.0,,508.0,,,,,134.0,38.5,82.7,657.8,127.0,,,,,,-104.0,,256.0,,,,,-118.0,-213.5,-169.3,405.8,-125.0,,,,,,,False,,,,,False,False,False,False,False,,,,,
05087,58,100.0,,14.0,,,,,81.0,77.9,11.4,310.7,106.0,,,,,,42.0,,-44.0,,,,,23.0,19.9,-46.6,252.7,48.0,,,,,,,False,,,,,True,True,False,False,False,,,,,
05089,11,32.0,,0.0,,,,,4.0,24.8,1.5,,33.0,,,,,,21.0,,-11.0,,,,,-7.0,13.8,-9.5,,22.0,,,,,,,True,,,,,True,True,True,,False,,,,,
05091,328,88.0,,249.0,,,,,109.0,27.8,1602.5,322.4,,,,,,,-240.0,,-79.0,,,,,-219.0,-300.2,1274.5,-5.6,,,,,,,,True,,,,,True,False,False,True,,,,,,
05093,550,212.0,,670.0,,,,,256.0,144.0,324.7,567.9,166.0,,,,,,-338.0,,120.0,,,,,-294.0,-406.0,-225.3,17.9,-384.0,,,,,,,True,,,,,True,False,True,True,False,,,,,
05095,36,16.0,,0.0,,,,,8.0,6.6,2.3,,20.0,,,,,,-20.0,,-36.0,,,,,-28.0,-29.4,-33.7,,-16.0,,,,,,,False,,,,,False,False,False,,True,,,,,
05097,21,4.0,,0.0,,,,,0.0,22.8,0.2,,0.0,,,,,,-17.0,,-21.0,,,,,-21.0,1.8,-20.8,,-21.0,,,,,,,False,,,,,False,True,False,,False,,,,,
05099,25,12.0,,0.0,,,,,18.0,34.4,0.5,69.1,,,,,,,-13.0,,-25.0,,,,,-7.0,9.4,-24.5,44.1,,,,,,,,False,,,,,True,True,False,False,,,,,,
05101,87,12.0,,0.0,,,,,2.0,7.7,0.5,,7.0,,,,,,-75.0,,-87.0,,,,,-85.0,-79.3,-86.5,,-80.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05103,57,8.0,,0.0,,,,,9.0,18.7,3.2,,13.0,,,,,,-49.0,,-57.0,,,,,-48.0,-38.3,-53.8,,-44.0,,,,,,,False,,,,,True,True,False,,True,,,,,
05105,18,32.0,,0.0,,,,,10.0,14.4,7.5,,19.0,,,,,,14.0,,-18.0,,,,,-8.0,-3.6,-10.5,,1.0,,,,,,,False,,,,,True,True,True,,True,,,,,
05107,118,112.0,,360.0,,,,,118.0,80.2,34.9,239.4,92.0,,,,,,-6.0,,242.0,,,,,0.0,-37.8,-83.1,121.4,-26.0,,,,,,,False,,,,,True,False,False,False,False,,,,,
05109,71,8.0,,0.0,,,,,4.0,7.0,0.7,,0.0,,,,,,-63.0,,-71.0,,,,,-67.0,-64.0,-70.3,,-71.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05111,95,20.0,,29.0,,,,,44.0,43.1,7.1,,34.0,,,,,,-75.0,,-66.0,,,,,-51.0,-51.9,-87.9,,-61.0,,,,,,,True,,,,,True,True,False,,True,,,,,
05113,52,24.0,,25.0,,,,,83.0,30.9,20.8,,,,,,,,-28.0,,-27.0,,,,,31.0,-21.1,-31.2,,,,,,,,,True,,,,,False,True,False,,,,,,,
05115,698,296.0,,511.0,,,,,491.0,240.2,159.6,819.7,318.0,,,,,,-402.0,,-187.0,,,,,-207.0,-457.8,-538.4,121.7,-380.0,,,,,,,True,,,,,True,False,False,True,True,,,,,
05117,42,4.0,,0.0,,,,,4.0,11.3,3.7,,,,,,,,-38.0,,-42.0,,,,,-38.0,-30.7,-38.3,,,,,,,,,False,,,,,False,True,False,,,,,,,
05119,2458,2140.0,,5681.0,,,,,1776.0,1137.8,2273.7,4129.6,1808.0,,3088.8,,,,-318.0,,3223.0,,,,,-682.0,-1320.2,-184.3,1671.6,-650.0,,630.8,,,,,False,,,,,False,False,True,False,False,,False,,,
05121,116,32.0,,22.0,,,,,15.0,21.5,12.5,,41.0,,,,,,-84.0,,-94.0,,,,,-101.0,-94.5,-103.5,,-75.0,,,,,,,False,,,,,False,False,False,,True,,,,,
05123,236,288.0,,218.0,,,,,242.0,97.2,91.6,45.3,481.0,,,,,,52.0,,-18.0,,,,,6.0,-138.8,-144.4,-190.7,245.0,,,,,,,True,,,,,True,False,False,False,False,,,,,
05125,531,364.0,,683.0,,,,,390.0,155.9,299.8,954.1,298.0,,,,,,-167.0,,152.0,,,,,-141.0,-375.1,-231.2,423.1,-233.0,,,,,,,True,,,,,True,False,False,False,False,,,,,
05127,29,8.0,,0.0,,,,,7.0,17.8,1.7,,0.0,,,,,,-21.0,,-29.0,,,,,-22.0,-11.2,-27.3,,-29.0,,,,,,,False,,,,,False,True,False,,False,,,,,
05129,14,20.0,,0.0,,,,,4.0,1.9,0.7,,20.0,,,,,,6.0,,-14.0,,,,,-10.0,-12.1,-13.3,,6.0,,,,,,,False,,,,,False,False,False,,False,,,,,
05131,1147,796.0,,972.0,,,,,5976.0,271.5,607.5,1815.0,480.0,,,,,,-351.0,,-175.0,,,,,4829.0,-875.5,-539.5,668.0,-667.0,,,,,,,True,,,,,False,False,False,False,False,,,,,
05133,201,320.0,,231.0,,,,,588.0,104.1,57.4,119.6,381.0,,,,,,119.0,,30.0,,,,,387.0,-96.9,-143.6,-81.4,180.0,,,,,,,True,,,,,False,True,False,True,False,,,,,
05135,49,20.0,,15.0,,,,,6.0,24.0,7.7,,,,,,,,-29.0,,-34.0,,,,,-43.0,-25.0,-41.3,,,,,,,,,False,,,,,False,True,False,,,,,,,
05137,34,20.0,,0.0,,,,,4.0,4.7,1.4,,21.0,,,,,,-14.0,,-34.0,,,,,-30.0,-29.3,-32.6,,-13.0,,,,,,,False,,,,,False,False,False,,True,,,,,
05139,178,28.0,,66.0,,,,,189.0,158.4,4.7,167.2,,,,,,,-150.0,,-112.0,,,,,11.0,-19.6,-173.3,-10.8,,,,,,,,True,,,,,True,True,False,True,,,,,,
05141,18,0.0,,0.0,,,,,12.0,3.6,2.9,,,,,,,,-18.0,,-18.0,,,,,-6.0,-14.4,-15.1,,,,,,,,,False,,,,,True,True,True,,,,,,,
05143,2020,2776.0,,3101.0,,,,,4616.0,1415.0,1165.2,6252.6,2614.0,,4535.8,,,,756.0,,1081.0,,,,,2596.0,-605.0,-854.8,4232.6,594.0,,2515.8,,,,,False,,,,,False,True,False,False,True,,False,,,
05145,161,44.0,,86.0,,,,,167.0,48.8,35.4,,56.0,,,,,,-117.0,,-75.0,,,,,6.0,-112.2,-125.6,,-105.0,,,,,,,True,,,,,True,True,False,,True,,,,,
05147,12,8.0,,0.0,,,,,4.0,10.2,0.9,,0.0,,,,,,-4.0,,-12.0,,,,,-8.0,-1.8,-11.1,,-12.0,,,,,,,False,,,,,False,True,False,,False,,,,,
05149,332,584.0,,1288.0,,,,,392.0,266.7,208.2,868.1,457.0,,,,,,252.0,,956.0,,,,,60.0,-65.3,-123.8,536.1,125.0,,,,,,,False,,,,,True,True,True,False,True,,,,,
06001,4928,4252.0,,4432.0,,,,,7904.0,11243.1,3748.7,9821.5,5049.0,,5172.8,,,,-676.0,,-496.0,,,,,2976.0,6315.1,-1179.3,4893.5,121.0,,244.8,,,,,True,,,,,False,False,False,False,True,,True,,,
06003,0,0.0,,0.0,,,,,0.0,2.8,0.0,,0.0,,,,,,0.0,,0.0,,,,,0.0,2.8,0.0,,0.0,,,,,,,True,,,,,True,False,False,,True,,,,,
06005,94,44.0,,19.0,,,,,22.0,72.6,4.1,,36.0,,,,,,-50.0,,-75.0,,,,,-72.0,-21.4,-89.9,,-58.0,,,,,,,False,,,,,False,True,False,,False,,,,,
06007,735,252.0,,600.0,,,,,965.0,953.0,78.3,972.5,180.0,,,,,,-483.0,,-135.0,,,,,230.0,218.0,-656.7,237.5,-555.0,,,,,,,True,,,,,True,True,False,True,False,,,,,
06009,72,84.0,,70.0,,,,,38.0,92.2,10.5,,85.0,,,,,,12.0,,-2.0,,,,,-34.0,20.2,-61.5,,13.0,,,,,,,True,,,,,False,False,False,,False,,,,,
06011,253,212.0,,0.0,,,,,153.0,22.5,20.3,,159.0,,,,,,-41.0,,-253.0,,,,,-100.0,-230.5,-232.7,,-94.0,,,,,,,False,,,,,False,False,False,,False,,,,,
06013,4379,3504.0,,4844.0,,,,,6598.0,6021.1,2957.2,11738.5,3043.0,,3825.1,,,,-875.0,,465.0,,,,,2219.0,1642.1,-1421.8,7359.5,-1336.0,,-553.9,,,,,True,,,,,False,False,False,False,False,,True,,,
06015,30,32.0,,0.0,,,,,34.0,36.2,7.7,,45.0,,,,,,2.0,,-30.0,,,,,4.0,6.2,-22.3,,15.0,,,,,,,False,,,,,False,False,False,,False,,,,,
06017,411,272.0,,1367.0,,,,,428.0,612.0,98.0,930.0,215.0,,,,,,-139.0,,956.0,,,,,17.0,201.0,-313.0,519.0,-196.0,,,,,,,False,,,,,True,False,False,False,False,,,,,
06019,8588,5508.0,,11651.0,,,,,12336.0,5781.1,7455.1,17909.9,5252.0,,4891.6,,,,-3080.0,,3063.0,,,,,3748.0,-2806.9,-1132.9,9321.9,-3336.0,,-3696.4,,,,,True,,,,,False,True,True,False,False,,False,,,
06021,203,140.0,,0.0,,,,,225.0,202.3,16.0,352.0,97.0,,,,,,-63.0,,-203.0,,,,,22.0,-0.7,-187.0,149.0,-106.0,,,,,,,False,,,,,True,True,False,False,False,,,,,
06023,89,60.0,,80.0,,,,,286.0,122.3,11.8,107.8,92.0,,,,,,-29.0,,-9.0,,,,,197.0,33.3,-77.2,18.8,3.0,,,,,,,True,,,,,False,False,False,True,True,,,,,
06025,2370,3992.0,,6161.0,,,,,1356.0,2110.7,2588.2,1708.5,5097.0,,7385.7,,,,1622.0,,3791.0,,,,,-1014.0,-259.3,218.2,-661.5,2727.0,,5015.7,,,,,False,,,,,True,True,True,True,False,,False,,,
06027,23,24.0,,0.0,,,,,40.0,42.8,3.4,,19.0,,,,,,1.0,,-23.0,,,,,17.0,19.8,-19.6,,-4.0,,,,,,,False,,,,,False,False,False,,False,,,,,
06029,14752,3160.0,,11403.0,,,,,7039.0,6263.1,2860.1,7698.2,3750.0,,3790.7,,,,-11592.0,,-3349.0,,,,,-7713.0,-8488.9,-11891.9,-7053.8,-11002.0,,-10961.3,,,,,True,,,,,True,True,False,True,True,,True,,,
06031,1780,1128.0,,3493.0,,,,,2770.0,2193.5,403.8,1598.2,1701.0,,1446.6,,,,-652.0,,1713.0,,,,,990.0,413.5,-1376.2,-181.8,-79.0,,-333.4,,,,,False,,,,,False,True,False,True,True,,True,,,
06033,108,168.0,,380.0,,,,,220.0,192.1,30.3,,124.0,,,,,,60.0,,272.0,,,,,112.0,84.1,-77.7,,16.0,,,,,,,False,,,,,False,False,False,,True,,,,,
06035,397,88.0,,0.0,,,,,111.0,36.3,7.0,271.6,,,,,,,-309.0,,-397.0,,,,,-286.0,-360.7,-390.0,-125.4,,,,,,,,False,,,,,True,False,False,True,,,,,,
06037,83031,49764.0,,,,,,,98065.0,63858.3,39385.6,109510.9,73186.0,,75481.7,,,,-33267.0,,,,,,,15034.0,-19172.7,-43645.4,26479.9,-9845.0,,-7549.3,,,,,,,,,,True,True,False,True,True,,True,,,
06039,1365,652.0,,1054.0,,,,,1413.0,894.9,104.9,2532.1,462.0,,,,,,-713.0,,-311.0,,,,,48.0,-470.1,-1260.1,1167.1,-903.0,,,,,,,True,,,,,True,True,False,False,False,,,,,
06041,2280,3892.0,,,,,,,1202.0,1172.7,2379.6,5273.9,2384.0,,9560.5,,,,1612.0,,,,,,,-1078.0,-1107.3,99.6,2993.9,104.0,,7280.5,,,,,,,,,,True,True,True,False,True,,False,,,
06043,27,16.0,,0.0,,,,,10.0,21.2,3.6,,19.0,,,,,,-11.0,,-27.0,,,,,-17.0,-5.8,-23.4,,-8.0,,,,,,,False,,,,,False,True,False,,True,,,,,
06045,227,36.0,,98.0,,,,,169.0,183.9,29.1,,59.0,,,,,,-191.0,,-129.0,,,,,-58.0,-43.1,-197.9,,-168.0,,,,,,,True,,,,,True,True,False,,True,,,,,
06047,3013,1792.0,,5744.0,,,,,3567.0,1474.5,1337.0,4721.2,1812.0,,1221.3,,,,-1221.0,,2731.0,,,,,554.0,-1538.5,-1676.0,1708.2,-1201.0,,-1791.7,,,,,False,,,,,True,False,False,False,True,,False,,,
06049,2,0.0,,0.0,,,,,2.0,0.0,,,0.0,,,,,,-2.0,,-2.0,,,,,0.0,-2.0,,,-2.0,,,,,,,False,,,,,True,False,,,False,,,,,
06051,97,20.0,,0.0,,,,,34.0,32.9,3.9,,30.0,,,,,,-77.0,,-97.0,,,,,-63.0,-64.1,-93.1,,-67.0,,,,,,,False,,,,,True,True,False,,True,,,,,
06053,2882,1884.0,,678.0,,,,,3869.0,2035.0,1618.0,5311.6,1711.0,,1664.3,,,,-998.0,,-2204.0,,,,,987.0,-847.0,-1264.0,2429.6,-1171.0,,-1217.7,,,,,False,,,,,True,True,False,False,False,,False,,,
06055,512,424.0,,1572.0,,,,,1002.0,587.7,130.0,1378.0,318.0,,,,,,-88.0,,1060.0,,,,,490.0,75.7,-382.0,866.0,-194.0,,,,,,,False,,,,,False,True,False,False,False,,,,,
06057,170,84.0,,509.0,,,,,174.0,178.5,44.6,490.1,94.0,,,,,,-86.0,,339.0,,,,,4.0,8.5,-125.4,320.1,-76.0,,,,,,,False,,,,,True,True,False,False,True,,,,,
06059,20642,14916.0,,37060.0,,,,,22951.0,14739.5,20555.7,25137.7,15111.0,,20194.0,,,,-5726.0,,16418.0,,,,,2309.0,-5902.5,-86.3,4495.7,-5531.0,,-448.0,,,,,False,,,,,True,False,True,True,True,,True,,,
06061,1084,868.0,,2149.0,,,,,1291.0,1065.1,1414.1,3291.9,857.0,,1217.6,,,,-216.0,,1065.0,,,,,207.0,-18.9,330.1,2207.9,-227.0,,133.6,,,,,False,,,,,True,True,False,False,False,,True,,,
06063,22,16.0,,0.0,,,,,106.0,24.5,0.9,,17.0,,,,,,-6.0,,-22.0,,,,,84.0,2.5,-21.1,,-5.0,,,,,,,False,,,,,False,True,False,,True,,,,,
06065,17561,15228.0,,60990.0,,,,,5774.0,15852.7,14649.1,24893.6,15090.0,,19045.0,,,,-2333.0,,43429.0,,,,,-11787.0,-1708.3,-2911.9,7332.6,-2471.0,,1484.0,,,,,False,,,,,False,True,False,False,False,,True,,,
06067,5816,5352.0,,1476.0,,,,,8401.0,3502.7,9848.3,13785.7,4443.0,,6843.6,,,,-464.0,,-4340.0,,,,,2585.0,-2313.3,4032.3,7969.7,-1373.0,,1027.6,,,,,False,,,,,False,False,False,False,False,,False,,,
06069,357,240.0,,441.0,,,,,697.0,32.5,164.6,798.1,247.0,,,,,,-117.0,,84.0,,,,,340.0,-324.5,-192.4,441.1,-110.0,,,,,,,True,,,,,False,False,False,False,True,,,,,
06071,19641,9544.0,,21909.0,,,,,4993.0,14495.5,13859.1,24387.9,11632.0,,21654.4,,,,-10097.0,,2268.0,,,,,-14648.0,-5145.5,-5781.9,4746.9,-8009.0,,2013.4,,,,,True,,,,,False,True,True,True,True,,True,,,
06073,13352,11436.0,,25287.0,,,,,2326.0,13461.9,12972.3,18577.0,12321.0,,14318.3,,,,-1916.0,,11935.0,,,,,-11026.0,109.9,-379.7,5225.0,-1031.0,,966.3,,,,,False,,,,,False,True,True,False,True,,True,,,
06075,2947,1232.0,,1474.0,,,,,2936.0,2148.4,520.4,2058.4,2264.0,,4552.6,,,,-1715.0,,-1473.0,,,,,-11.0,-798.6,-2426.6,-888.6,-683.0,,1605.6,,,,,True,,,,,True,True,False,True,True,,True,,,
06077,7009,5524.0,,10902.0,,,,,7271.0,4954.9,3243.4,16203.7,4907.0,,5835.6,,,,-1485.0,,3893.0,,,,,262.0,-2054.1,-3765.6,9194.7,-2102.0,,-1173.4,,,,,False,,,,,True,False,False,False,False,,True,,,
06079,1082,772.0,,2330.0,,,,,2091.0,1191.5,531.8,2258.2,625.0,,,,,,-310.0,,1248.0,,,,,1009.0,109.5,-550.2,1176.2,-457.0,,,,,,,False,,,,,False,True,False,False,False,,,,,
06081,2008,1812.0,,3933.0,,,,,3269.0,3348.3,1309.2,4667.4,2492.0,,2757.9,,,,-196.0,,1925.0,,,,,1261.0,1340.3,-698.8,2659.4,484.0,,749.9,,,,,False,,,,,False,False,False,False,False,,False,,,
06083,2906,2196.0,,2786.0,,,,,3405.0,2698.3,1813.1,3398.5,2300.0,,1346.0,,,,-710.0,,-120.0,,,,,499.0,-207.7,-1092.9,492.5,-606.0,,-1560.0,,,,,True,,,,,True,True,False,True,True,,False,,,
06085,5244,4372.0,,6645.0,,,,,8336.0,2303.3,7183.9,6535.6,4313.0,,4248.4,,,,-872.0,,1401.0,,,,,3092.0,-2940.7,1939.9,1291.6,-931.0,,-995.6,,,,,False,,,,,False,False,False,False,False,,False,,,
06087,697,424.0,,539.0,,,,,1061.0,817.1,366.3,1011.8,458.0,,,,,,-273.0,,-158.0,,,,,364.0,120.1,-330.7,314.8,-239.0,,,,,,,True,,,,,False,True,False,False,True,,,,,
06089,221,188.0,,936.0,,,,,512.0,555.0,201.6,656.5,158.0,,,,,,-33.0,,715.0,,,,,291.0,334.0,-19.4,435.5,-63.0,,,,,,,False,,,,,False,False,True,False,False,,,,,
06091,1,0.0,,0.0,,,,,4.0,11.4,0.0,,0.0,,,,,,-1.0,,-1.0,,,,,3.0,10.4,-1.0,,-1.0,,,,,,,False,,,,,False,False,True,,False,,,,,
06093,42,16.0,,0.0,,,,,18.0,47.8,6.8,,20.0,,,,,,-26.0,,-42.0,,,,,-24.0,5.8,-35.2,,-22.0,,,,,,,False,,,,,True,True,False,,True,,,,,
06095,2135,1432.0,,1647.0,,,,,2534.0,1323.7,1121.0,4811.4,1496.0,,1538.8,,,,-703.0,,-488.0,,,,,399.0,-811.3,-1014.0,2676.4,-639.0,,-596.2,,,,,True,,,,,True,False,False,False,True,,True,,,
06097,1585,1412.0,,1746.0,,,,,1839.0,1959.3,1826.7,3329.0,1159.0,,,,,,-173.0,,161.0,,,,,254.0,374.3,241.7,1744.0,-426.0,,,,,,,True,,,,,False,False,False,False,False,,,,,
06099,6359,2124.0,,5660.0,,,,,5839.0,3988.1,1935.2,6892.1,2090.0,,5004.0,,,,-4235.0,,-699.0,,,,,-520.0,-2370.9,-4423.8,533.1,-4269.0,,-1355.0,,,,,True,,,,,True,True,False,True,False,,True,,,
06101,525,364.0,,1368.0,,,,,643.0,543.8,252.7,1048.2,285.0,,,,,,-161.0,,843.0,,,,,118.0,18.8,-272.3,523.2,-240.0,,,,,,,False,,,,,True,True,False,False,False,,,,,
06103,146,104.0,,0.0,,,,,231.0,245.7,30.3,,67.0,,,,,,-42.0,,-146.0,,,,,85.0,99.7,-115.7,,-79.0,,,,,,,False,,,,,False,False,False,,False,,,,,
06105,3,0.0,,0.0,,,,,0.0,17.8,0.0,,0.0,,,,,,-3.0,,-3.0,,,,,-3.0,14.8,-3.0,,-3.0,,,,,,,False,,,,,False,False,True,,False,,,,,
06107,4827,3688.0,,7699.0,,,,,5280.0,3728.9,1248.5,6867.3,3788.0,,4502.8,,,,-1139.0,,2872.0,,,,,453.0,-1098.1,-3578.5,2040.3,-1039.0,,-324.2,,,,,False,,,,,True,True,False,False,True,,True,,,
06109,98,84.0,,0.0,,,,,40.0,105.7,11.6,,61.0,,,,,,-14.0,,-98.0,,,,,-58.0,7.7,-86.4,,-37.0,,,,,,,False,,,,,False,True,False,,False,,,,,
